file name A,file name B,esn type,number datasets,feedback,test/train,loss 
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.3445841980990472
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.2035697940827099
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6812624214072068
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.0707532843745706
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0693030394165637
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8342880780070433
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.1591892018411432
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.1981767673185617
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.1316556510764022
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.8574233280533033
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1127743877525378
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.309132334984067
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8606046473594142
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.4238168105738125
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.306264290473591
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.17977113120336835
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6509258771989549
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.8462583641451591
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0376638907041076
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.6196606757129958
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.163648294766773
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.0335520255642394
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.2012173261723891
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6685045607465572
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.0822893264373181
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0676011427862062
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8350494230012947
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.200362502100571
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.304705631164066
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.1876087388631545
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.4518401542002256
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.699668506198438
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.7851063386368182
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.49485318261964645
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.9280236970652559
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.8858871113082223
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.20497428054139943
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6040880338424492
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.9590405742071941
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.9752155307084582
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.7109024696022087
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.0698009586706638
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.094575675381317
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.15362875953838515
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.4930774254978583
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.7843545849043735
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.8467517835864692
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.5710379439446754
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.9783615460877945
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.9528483310571376
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.13409214765930444
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.7668396694827068
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.9897484634828266
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.1945167661490088
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.7566682677760809
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.3142620304641814
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.1672687876146564
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.17239394901263091
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,1.2925176374725835
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.4394487065238963
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.8185759725068442
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,1.148827981787266
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.8744167110435042
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.6219164264838666
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.1330879241368398
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.9416224855973673
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1442219905366109
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.4153604419360644
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8665752512548092
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.5250818926396315
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.3338051824340096
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.18845525470940386
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.5674721887661532
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.8960899290193983
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.9430475665250487
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.6549901913091716
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.0881396739590428
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.076563058034513
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.17301039831603582
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,1.1174732143942503
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.2081206059304583
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.6088415484763605
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.9372951149992289
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.6703693023050976
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.4131323495938994
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.17669140898246616
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,1.0160004172620147
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.397137617208775
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.5034543303722676
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,1.1260870598618309
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.6326279287712562
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.6087646994580718
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.22125350176376976
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.40478285260974106
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.6669372619463171
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.7175234592515074
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.4498400653621976
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.8509902525003226
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.819297182572469
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.1601756217890269
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,1.256933665831619
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.474544719221765
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.7821995435052822
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,1.1985139455382237
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.8554337889057957
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.7017315783811051
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.16711581098091707
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.9438159103934175
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1672167617690445
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.4074765124011537
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.9168353355234738
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.526469938222288
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.330503603382057
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.16205252618087188
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,1.2099008841145964
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.3198013507648674
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.7244355806437384
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,1.0308123050657971
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.783065278902784
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.510679214386233
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.20156983815732518
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.38866788240472894
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.6323785437182964
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.6926597441338436
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.44475940144347387
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.8265681455677304
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.8131306731590641
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.18479083503491694
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.8288249205052419
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.2104693358940957
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.2735207909908888
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.9562722801261969
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.4239335691524435
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.368823103667717
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.23412802847508116
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.31581943410240065
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.6283652448701122
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.5796777441980818
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.4421379723126225
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.6792094759239441
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.7589921902911813
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.17095206338726832
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.638298260814557
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.8437464332547328
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0268050739477723
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.6089792908526961
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.1621892503832587
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.0280442776251042
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.20476998558515994
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6331853812844099
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.9252554063618265
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0212128822243405
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.6798681243505358
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.1761819196872736
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.1306967071692011
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.2185562909626658
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6356168011816465
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.9675946639348131
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0034123032418276
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.727404605236629
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.087100675464719
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.1285192507740918
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.15820959235085857
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.7909252611063116
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1795547654220244
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.2302701010663186
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.9222183470063788
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.3647067491059117
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.3334358765311778
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.17975247365975744
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.9256147787348197
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1049758017548326
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.3719770912658462
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8690457968894143
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.4623067327935246
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.2801236174517725
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.21430580033684568
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,1.4886159177505591
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.705040988548441
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,2.040431075108332
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,1.430861725984582
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,2.084557887400316
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.8852711953039845
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.18653035104361837
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.754659544707027
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.133191351941926
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.1701282151813968
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8799989836686712
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.270096381229341
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.2794388623106223
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.2404049323396604
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.42595094703301145
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.6266345429213405
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.7315608592698972
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.42165097302774124
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.8694335437295593
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.7987849523641777
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.1316556510764022
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.8574233280533033
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1127743877525378
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.309132334984067
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8606046473594142
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.4238168105738125
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.306264290473591
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.1579880799921152
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.9471941319092326
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1984476856940516
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.4093973470381465
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.9463581065648653
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.5149025491303698
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.3484404324693962
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.28984454396834763
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.23268389337784975
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.48041749231591674
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.4450479858420207
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.3197032677259612
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.5557467559687497
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.6041605118029246
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.20380638848033344
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.5782038697973233
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.7869103563531311
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.935702189070984
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.5805121774240564
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.062728741084783
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.0067611055195356
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.13879625885704866
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6540263833263238
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.9229148736973652
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0550403934714627
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.6757476727727013
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.178127941077066
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.0934896607169198
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.22125350176376976
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.40478285260974106
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.6669372619463171
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,0.7175234592515074
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.4498400653621976
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,0.8509902525003226
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,0.819297182572469
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.13879625885704866
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.6540263833263238
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,0.9229148736973652
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.0550403934714627
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.6757476727727013
saves/ESN_A_2_esn_09-09-2021_03-00-31.pth,saves/ESN_B_2_esn_09-09-2021_03-00-31.pth,double_30,50,no,test,1.178127941077066
saves/ESN_A_2_esnF_09-09-2021_03-00-34.pth,saves/ESN_B_2_esnF_09-09-2021_03-00-34.pth,double_30,50,yes,test,1.0934896607169198
09-09-2021_02-51-23,,mega_ABA,50,yes,test,0.15079243174655177
saves/ESN_C_09-09-2021_03-00-25.pth,,standard_30,50,no,test,0.7807271033945274
saves/ESN_C_loop_09-09-2021_03-00-26.pth,,standard_30,50,yes,test,1.1266213212208267
saves/ESN_C_09-09-2021_03-00-27.pth,,standard_60,50,no,test,1.2220392704972178
saves/ESN_C_loop_09-09-2021_03-00-29.pth,,standard_60,50,yes,test,0.8569900706444745
